Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
2.879	133.88	2.98	0.36496	136860	0	0	0	
3.838	133.8	3.08	0.365013	0.0200043	0	0	0	
4.748	133.8	3.08	0.365013	0	0	0	0	
5.89	133.79	3.09	0.365013	0	0	0	0	
6.888	133.79	3.09	0.365013	0	0	0	0	
7.79	133.78	3.1	0.365013	1.52588e-05	0	0	0	
8.744	133.78	3.1	0.365013	0	0	0	0	
9.74	133.78	3.1	0.365013	0	0	0	0	
10.703	133.78	3.1	0.365013	0	0.0152334	0.0137587	0	
11.69	154.67	3.18	0.420933	20.97	0.176804	0.244179	2.9692e-19	
12.731	154.67	3.18	0.420933	0	0.465136	0.541358	0.155052	
13.759	186.18	8.52	0.5192	36.6302	0.762135	0.838893	0.420376	
14.741	186.18	8.52	0.5192	0	1.06231	1.14158	0.717426	
15.894	197.59	9.92	0.55336	12.7463	1.35846	1.43765	1.01429	
16.905	197.59	9.92	0.55336	0	1.65962	1.73884	1.31545	
17.908	199.45	10.62	0.560187	2.57545	1.96042	2.03883	1.61516	
18.891	199.45	10.62	0.560187	0	2.25898	2.33047	1.91537	
19.863	201.88	11.6	0.56928	3.40321	2.55807	2.6175	2.21084	
20.792	201.88	11.6	0.56928	0	2.85742	2.87147	2.50993	
21.865	204.99	12.35	0.579573	3.86386	3.15257	2.87147	2.81053	
22.813	204.99	12.35	0.579573	0	3.45357	2.87147	3.10995	
23.87	210.43	13.13	0.59616	6.21999	3.75259	2.89696	3.40413	
24.762	221.23	14.36	0.62824	12.03	4.05198	3.02	3.70832	
25.927	231.52	15.26	0.65808	11.19	4.34974	3.31122	3.84117	
26.852	231.88	14.98	0.658293	0.0800018	4.64517	3.60826	4.13403	
27.805	256.02	16.21	0.725947	25.37	4.94508	3.90435	4.34242	
28.76	256.2	16.23	0.72648	0.200012	5.24144	4.19975	4.39485	
29.992	255.87	16.87	0.727307	0.307843	5.54002	4.49581	4.55711	
30.925	255.97	16.89	0.727627	0.120841	5.83983	4.7909	4.71643	
31.833	255.79	17.07	0.727627	0	6.13829	5.08645	5.01549	
32.741	254.61	18.64	0.728667	0.390405	6.43473	5.38691	5.31416	
33.853	254.5	18.75	0.728667	0	6.73443	5.67656	5.61281	
34.737	258.58	18.92	0.74	4.25	7.03623	5.97563	5.90646	
35.876	258.58	18.92	0.74	0	7.33683	6.27196	6.2054	
36.94	258.93	18.75	0.74048	0.179813	7.63274	6.44058	6.49763	
37.78	258.93	18.75	0.74048	0	7.92423	6.61185	6.78693	
38.774	257.62	20.56	0.741813	0.5	7.99562	6.90301	7.08917	
39.862	257.62	20.56	0.741813	0	8.04538	7.20246	7.37978	
40.842	257.44	20.74	0.741813	0	8.25868	7.49796	7.67299	
41.893	257.44	20.74	0.741813	0	8.561	7.80126	7.96676	
42.863	257.05	21.14	0.74184	0.0100098	8.85624	8.10264	7.99016	
43.845	257.05	21.14	0.74184	0	9.16011	8.40234	7.99016	
44.833	257	21.2	0.741867	0.0100399	9.45741	8.69994	7.99016	
45.768	257	21.2	0.741867	0	9.76039	9.00264	7.99016	
46.768	257.45	20.93	0.742347	0.179962	10.0591	9.29841	8.02671	
47.759	257.45	20.93	0.742347	0	10.3548	9.59721	8.19687	
48.789	257.64	20.97	0.74296	0.229781	10.6563	9.88856	8.4959	
49.772	257.64	20.97	0.74296	0	10.9544	9.98846	8.79072	
50.723	257.73	20.93	0.743093	0.0500378	11.246	9.98846	9.08797	
51.958	257.75	21.04	0.74344	0.130035	11.5433	10.1448	9.38834	
52.671	257.77	21.09	0.743627	0.0699768	11.839	10.4474	9.67987	
53.826	257.77	21.09	0.743627	0	12.1422	10.7476	9.98587	
54.811	258.15	21.67	0.746187	0.960022	12.4391	11.0458	10.2829	
55.78	258.15	21.67	0.746187	0	12.7377	11.3452	10.5841	
56.901	258.15	21.68	0.746213	0.00998924	13.0356	11.6431	10.882	
57.839	258.13	21.73	0.746293	0.0296724	13.3422	11.9515	11.1904	
58.865	258.13	21.73	0.746293	0	13.6377	12.2464	11.4853	
59.895	258.18	21.06	0.74464	-0.622485	13.9364	12.5467	11.7852	
60.815	258.21	21.03	0.74464	0	14.2345	12.8439	12.0828	
62.013	257.74	21.54	0.744747	0.0397699	14.5355	13.1321	12.3885	
62.852	257.74	21.54	0.744747	0	14.8318	13.2844	12.6828	
63.808	257.75	21.88	0.74568	0.349308	15.1343	13.5713	12.9819	
64.728	257.75	21.88	0.74568	0	15.4314	13.7436	13.2828	
65.803	261.92	22.03	0.7572	4.31566	15.7346	13.9939	13.5828	
66.814	261.92	22.03	0.7572	0	16.0266	14.2879	13.8834	
67.93	273.25	22.2	0.787867	11.5811	16.33	14.5807	14.1831	
68.928	273.25	22.2	0.787867	0	16.6258	14.8765	14.4849	
70.055	275.75	22.51	0.79536	2.7877	16.9287	15.177	14.7849	
70.822	275.75	22.51	0.79536	0	17.2281	15.4744	15.0843	
71.917	279.2	22.76	0.805227	3.70369	17.5269	15.7729	15.3818	
72.959	279.2	22.76	0.805227	0	17.8311	16.0767	15.6816	
73.719	284.48	23.52	0.821333	6.05815	18.129	16.3734	15.9788	
74.856	284.48	23.52	0.821333	0	18.4246	16.6719	16.2775	
75.865	299.2	24.37	0.862853	15.57	18.7209	16.9716	16.581	
76.918	299.2	24.37	0.862853	0	19.0161	17.2683	16.8797	
77.892	316.33	25.72	0.912133	18.517	19.3141	17.568	17.1777	
