Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
1.398	44.54	2.35	0.12504	46890	0	0	0	
2.482	44.54	2.35	0.12504	0	0	0	0	
3.413	44.5	2.39	0.12504	0	0	0	0	
4.439	44.5	2.39	0.12504	0	0	0	0	
5.443	44.5	2.39	0.12504	0	0	0	0	
6.367	44.5	2.39	0.12504	0	0	0	0	
7.448	51.15	2.61	0.14336	6.83582	0.0670165	0	0	
8.478	51.15	2.61	0.14336	0	0.161822	1.55851e-19	0.0511414	
9.77	75.97	4.59	0.214827	26.7732	0.161822	9.83222e-19	0.306466	
10.44	75.97	4.59	0.214827	0	0.175082	0.0264728	0.322965	
11.542	89.58	5.18	0.252693	14.1153	0.285951	0.149736	0.322965	
12.442	89.58	5.18	0.252693	0	0.561628	0.308662	0.331604	
13.528	90.82	4.77	0.254907	0.830002	0.858851	0.550133	0.548632	
14.403	90.89	4.82	0.255227	0.119995	1.13811	0.850884	0.838909	
15.474	91.11	4.82	0.255813	0.220001	1.26508	1.15058	1.09433	
16.594	91.2	4.8	0.256	0.0699298	1.47959	1.44935	1.09433	
17.562	91.25	4.8	0.256133	0.0500531	1.59945	1.75018	1.12375	
18.417	91.32	4.85	0.256453	0.119995	1.65535	2.04514	1.34089	
19.504	91.43	4.88	0.256827	0.139999	1.70992	2.34321	1.63775	
20.434	91.43	4.88	0.256827	0	1.76359	2.64121	1.93907	
21.475	92.14	5.77	0.261093	1.6	1.81985	2.93424	2.23552	
22.437	92.38	5.79	0.261787	0.258451	1.87675	3.23345	2.53882	
23.549	92.4	5.8	0.261867	0.0301875	2.11017	3.53381	2.68828	
24.498	92.7	5.93	0.263013	0.429993	2.40238	3.82986	2.97022	
25.504	92.76	5.99	0.263333	0.119883	2.70352	4.12825	3.27078	
26.499	93.68	6.13	0.26616	1.05368	3.00287	4.42913	3.57167	
27.503	93.68	6.24	0.266453	0.110776	3.29603	4.72763	3.86945	
28.535	97.99	6.66	0.279067	4.71116	3.5954	5.02612	4.16758	
29.535	98.01	6.66	0.27912	0.0200846	3.89207	5.32629	4.46688	
30.527	132.57	9.3	0.37832	37.2	4.19023	5.61236	4.76895	
31.653	132.64	9.31	0.378533	0.0800018	4.48875	5.89488	5.06744	
32.394	133.48	9.72	0.381867	1.25	4.79085	6.03244	5.36914	
33.454	133.48	9.72	0.381867	0	5.08876	6.33276	5.66533	
34.455	135.14	10.07	0.387227	2.01001	5.39146	6.63384	5.96739	
35.489	135.14	10.07	0.387227	0	5.688	6.93055	6.26551	
36.587	139.92	10.82	0.401973	5.51346	5.98469	7.22873	6.55839	
37.535	139.92	10.82	0.401973	0	6.28054	7.53083	6.86087	
38.552	168.97	13.7	0.48712	32.0904	6.57558	7.83052	7.16126	
39.506	168.97	13.7	0.48712	0	6.73881	8.13052	7.45974	
40.566	182.42	13.69	0.52296	13.44	6.81524	8.43051	7.75649	
41.591	182.42	13.69	0.52296	0	6.8704	8.73156	8.05336	
