Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
1.401	93.45	5.58	0.26408	99030	0	0	0	
2.26	93.45	5.58	0.26408	0	0	0	0	
3.334	94.27	5.65	0.266453	0.88911	0	0	0	
4.308	94.27	5.65	0.266453	0	0	0	0	
5.431	94.27	5.65	0.266453	0	0	0	0	
6.349	94.27	5.65	0.266453	0	0	0	0	
7.22	94.27	5.65	0.266453	0	0	0	0	
8.239	94.27	5.65	0.266453	0	2.76772e-19	0	4.66574e-19	
9.393	123.51	6.24	0.346	29.83	0.0206137	0.0065601	0.0373744	
10.355	123.6	6.27	0.34632	0.119995	0.0428431	0.147727	0.295464	
11.328	138.18	9.12	0.3928	17.43	0.226965	0.290053	0.588327	
12.466	138.18	9.12	0.3928	0	0.520076	0.409481	0.883992	
13.41	163.95	9.62	0.462853	26.27	0.816103	0.694803	1.18029	
14.334	163.7	9.81	0.462693	-0.0599976	1.11453	0.988388	1.47958	
15.344	174.89	10.27	0.49376	11.5233	1.41691	1.29057	1.78196	
16.256	174.93	10.33	0.494027	0.100797	1.71512	1.58852	2.07803	
17.465	186.18	10.91	0.525573	11.8656	2.01153	1.73441	2.37362	
18.424	186.18	10.91	0.525573	0	2.30875	1.7653	2.66691	
19.396	193.24	11.68	0.546453	7.83002	2.6099	1.80316	2.96654	
20.318	193.76	11.86	0.54832	0.699982	2.90897	1.95381	3.26661	
21.333	196.79	12.13	0.55712	3.28686	3.21219	2.24593	3.44831	
22.373	196.71	12.21	0.55712	0	3.50693	2.54158	3.52781	
23.486	196.35	12.58	0.557147	0.0100098	3.80321	2.8384	3.80746	
24.266	200.03	12.67	0.5672	3.77376	4.10343	3.13924	4.10684	
25.345	199.81	12.91	0.567253	0.0200043	4.40428	3.43858	4.40444	
26.294	204.04	13.25	0.57944	4.56999	4.70285	3.73856	4.70383	
27.386	204.04	13.25	0.57944	0	5.00399	4.04057	5.00438	
28.341	210.97	13.64	0.59896	7.3054	5.30039	4.33761	5.30288	
29.33	210.97	13.64	0.59896	0	5.60243	4.63822	5.41833	
30.349	217.71	13.8	0.61736	6.90001	5.90143	4.9363	5.44923	
31.321	217.71	13.8	0.61736	0	6.19811	5.23633	5.50786	
32.463	220.04	14.01	0.624133	2.53998	6.49844	5.52967	5.74667	
33.389	220.04	14.01	0.624133	0	6.79729	5.83404	6.0402	
34.324	221.99	14.83	0.63152	2.78955	7.09699	6.13181	6.33931	
35.277	221.99	14.83	0.63152	0	7.39698	6.42662	6.63207	
36.318	225.5	15.39	0.642373	4.06999	7.69302	6.72636	6.93193	
37.306	225.5	15.39	0.642373	0	7.99536	7.01791	7.23141	
38.391	230.43	15.74	0.656453	5.28001	8.28705	7.31086	7.52827	
39.292	230.43	15.74	0.656453	0	8.58322	7.61227	7.82532	
40.412	236.3	15.99	0.672773	6.12	8.87889	7.90049	8.12352	
41.334	236.3	15.99	0.672773	0	9.17805	8.19858	8.4195	
42.336	243.27	16.16	0.691813	7.14715	9.47638	8.49738	8.71747	
43.403	243.27	16.16	0.691813	0	9.77289	8.79732	9.01907	
44.332	249.74	16.83	0.710853	7.13998	10.0623	9.09125	9.31581	
45.391	249.74	16.83	0.710853	0	10.359	9.39087	9.61491	
46.469	251.74	17.67	0.718427	2.83153	10.6615	9.68815	9.91615	
47.304	251.74	17.67	0.718427	0	10.9609	9.9926	10.2176	
48.312	252	17.88	0.71968	0.469971	11.2584	10.0547	10.5125	
49.291	252	17.88	0.71968	0	11.5605	10.1898	10.814	
50.29	251.36	19.26	0.721653	0.740021	11.8599	10.4885	11.1131	
51.455	252.39	19.39	0.724747	1.15884	12.1608	10.7864	11.4149	
52.359	252.38	19.6	0.72528	0.200182	12.4602	11.0806	11.7148	
53.28	252.51	20.02	0.726747	0.550018	12.6339	11.3225	12.0148	
54.348	252.61	20.15	0.72736	0.22998	12.877	11.3225	12.3095	
55.358	252.55	20.39	0.72784	0.180023	13.0341	11.3579	12.6068	
56.429	252.74	20.55	0.728773	0.349976	13.0341	11.4217	12.9062	
57.393	261.85	21.54	0.755707	10.1	13.0341	11.6833	13.2031	
58.284	261.85	21.54	0.755707	0	13.1455	11.9775	13.502	
59.277	262.45	22.59	0.760107	1.64835	13.4321	12.2772	13.801	
60.35	262.68	22.62	0.7608	0.25975	13.7263	12.5777	13.9086	
61.265	262.51	22.83	0.760907	0.0401289	14.0269	12.8776	13.9086	
62.324	262.51	22.83	0.760907	0	14.3242	13.159	13.9336	
63.3	262.35	23.08	0.761147	0.0897862	14.6224	13.4601	13.982	
64.254	262.35	23.08	0.761147	0	14.9188	13.7555	14.2078	
65.444	263.94	23.16	0.7656	1.66671	15.2189	14.0573	14.5111	
66.31	263.94	23.16	0.7656	0	15.5153	14.3597	14.8079	
67.39	264.36	22.86	0.76592	0.119995	15.8164	14.6591	15.1062	
68.273	264.36	22.86	0.76592	0	16.1167	14.9603	15.4028	
69.508	265.57	21.93	0.766667	0.278853	16.4116	15.257	15.7038	
70.268	265.57	21.93	0.766667	0	16.7121	15.3071	15.9978	
71.481	266.04	21.92	0.767893	0.460482	17.0077	15.3299	16.2955	
72.254	266.16	21.93	0.76824	0.129974	17.3088	15.3575	16.5962	
73.284	265.84	22.83	0.769787	0.580048	17.6043	15.499	16.8916	
74.394	265.84	22.83	0.769787	0	17.9091	15.7891	17.194	
75.335	265.84	22.83	0.769787	0	18.2069	16.0836	17.4905	
76.403	265.85	22.82	0.769787	-3.05481e-05	18.5035	16.3752	17.7863	
77.269	266.19	22.86	0.7708	0.380035	18.8068	16.6746	18.0896	
78.383	266.19	22.86	0.7708	0	19.1068	16.9728	18.3896	
79.558	266.56	22.89	0.771867	0.399196	19.4032	17.2662	18.686	
80.401	266.56	22.89	0.771867	0	19.7059	17.5611	18.9896	
81.345	267.06	22.92	0.77328	0.529999	20.0014	17.8587	19.2869	
82.383	267.06	22.92	0.77328	0	20.301	18.153	19.5857	
83.402	268.05	22.14	0.77384	0.209782	20.6007	18.4485	19.8842	
84.288	268.15	22.04	0.77384	0	20.9018	18.749	20.1866	
85.339	273.71	22.76	0.790587	6.28	21.1976	19.0427	20.4792	
86.399	273.79	22.68	0.790587	-3.05176e-05	21.4971	19.3451	20.7803	
87.415	282.13	24.08	0.81656	9.74002	21.7967	19.6439	21.0737	
88.445	282.13	24.08	0.81656	0	22.0932	19.9448	21.3671	
89.293	282.13	24.08	0.81656	0	22.3882	20.246	21.6676	
90.309	290.77	25.35	0.842987	9.9001	22.6834	20.389	21.9653	
91.405	290.75	25.37	0.842987	0	22.981	20.6839	22.2619	
92.259	294.24	25.72	0.853227	3.83616	23.2819	20.9823	22.5556	
93.307	294.14	25.82	0.853227	0	23.5804	21.2843	22.8561	
94.301	293.95	26.01	0.853227	0	23.6703	21.5807	23.1537	
95.202	294.88	26.13	0.856027	1.04792	23.9393	21.8822	23.4552	
96.366	294.85	26.16	0.856027	-3.05787e-05	24.2378	22.181	23.7537	
97.296	295.16	26.34	0.857333	0.489531	24.5366	22.4754	24.0504	
98.432	295.15	26.35	0.857333	0	24.8359	22.7754	24.3522	
99.34	295.51	26.57	0.85888	0.579987	25.1392	23.0775	24.6552	
100.308	295.51	26.57	0.85888	0	25.437	23.3737	24.9533	
101.297	295.51	26.57	0.85888	0	25.7308	23.6712	25.0993	
102.461	296.43	26.55	0.86128	0.900895	26.0331	23.9703	25.0993	
103.314	296.43	26.55	0.86128	0	26.3328	24.27	25.1088	
104.382	299.01	26.75	0.868693	2.78	26.6333	24.5709	25.2018	
105.448	299.01	26.75	0.868693	0	26.9336	24.8679	25.4795	
106.435	304.03	27.06	0.882907	5.3035	27.2306	25.1679	25.7773	
107.255	304.03	27.06	0.882907	0	27.5308	25.4662	26.0774	
108.37	304	27.1	0.882933	0.00979429	27.8188	25.7601	26.3711	
109.384	304	27.1	0.882933	0	28.1197	26.0613	26.6725	
110.404	303.83	27.36	0.883173	0.0899963	28.4245	26.3631	26.974	
111.286	303.83	27.36	0.883173	0	28.7184	26.6628	27.2713	
112.391	304.78	27.6	0.886347	1.19	29.0211	26.9616	27.5722	
113.441	304.78	27.6	0.886347	0	29.3196	27.2574	27.8684	
114.338	305.93	28.09	0.89072	1.64163	29.6216	27.547	28.1698	
115.435	305.9	28.13	0.890747	0.0100098	29.9234	27.843	28.4699	
116.472	306.28	28.24	0.892053	0.48999	30.2213	28.1405	28.7683	
117.272	306.25	28.27	0.892053	0	30.5204	28.1795	29.0674	
118.294	306.36	28.3	0.892427	0.139984	30.6379	28.1795	29.3646	
119.336	306.36	28.3	0.892427	0	30.6379	28.2114	29.6602	
120.294	306.39	28.36	0.892667	0.0913978	30.6785	28.4161	29.9652	
121.337	306.38	28.37	0.892667	0	30.9195	28.7113	30.2607	
122.4	306.39	28.42	0.892827	0.0599976	31.2163	29.0062	30.5631	
123.412	306.37	28.44	0.892827	0	31.5132	29.3038	30.8619	
124.426	306.35	28.46	0.892827	0	31.8142	29.6036	31.16	
125.34	306.35	28.46	0.892827	0	32.11	29.9006	31.4587	
126.296	306.35	28.46	0.892827	0	32.4121	30.1992	31.7584	
127.251	306.54	28.62	0.89376	0.349277	32.7103	30.4972	32.0542	
128.371	306.81	28.75	0.894827	0.399226	32.9956	30.7944	32.3497	
129.2	306.73	28.83	0.894827	-3.06401e-05	33.298	31.0977	32.6506	
130.358	308.8	29.04	0.900907	2.28003	33.5952	31.3932	32.9413	
131.248	308.8	29.04	0.900907	0	33.8913	31.6938	33.2376	
132.469	308.8	29.04	0.900907	0	34.1889	31.9938	33.5337	
133.244	315.26	29.49	0.919333	6.90997	34.4896	32.2914	33.8305	
134.337	315.26	29.49	0.919333	0	34.7895	32.592	34.1321	
135.302	317.02	29.7	0.924587	1.972	35.0868	32.892	34.428	
Free:	329.92	occupied:	45.08	total:	375
