Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
1.476	93.19	5.59	0.263413	49390	-1.89905e-25	3.09253e-41	0	
2.46	93.19	5.59	0.263413	0	0	0	0	
3.563	94.27	5.65	0.266453	1.13999	0	0	0	
4.453	94.27	5.65	0.266453	0	0.00206088	0.00107418	0.00156282	
5.452	109.59	5.9	0.307973	15.57	0.0824957	0.0035352	0.00781297	
6.532	109.59	5.9	0.307973	0	0.506595	0.116909	0.00781297	
7.499	128.27	6.59	0.359627	19.37	0.506595	0.116909	0.0127541	
8.531	128.27	6.59	0.359627	0	0.901722	0.229086	0.083461	
9.583	151.79	8.75	0.428107	25.68	1.28957	0.385538	0.089415	
10.565	151.79	8.75	0.428107	0	1.67375	0.385538	0.089415	
11.559	156.31	8.89	0.440533	4.66	1.67375	0.748405	0.0923895	
12.59	156.31	8.89	0.440533	0	2.11952	1.13822	0.0940608	
13.696	161.33	9.41	0.455307	5.54001	2.50226	1.56152	0.169457	
14.632	161.33	9.41	0.455307	0	2.50226	1.92027	0.229022	
15.669	168.19	9.82	0.474693	7.27	2.92924	1.92027	0.229022	
16.833	168.19	9.82	0.474693	0	3.29346	2.35964	0.238111	
17.626	171.4	10.19	0.48424	3.57999	3.68702	2.74793	0.244381	
18.762	175.13	10.19	0.494187	3.73	3.68702	3.12119	0.244381	
19.552	177.15	10.36	0.500027	2.19	4.10452	3.12119	0.258785	
20.604	182.46	10.48	0.514507	5.42999	4.51155	3.52103	0.3263	
21.611	182.7	10.5	0.5152	0.26001	4.91633	3.86891	0.486489	
22.742	192.49	11.02	0.542693	10.2997	4.91633	3.86891	0.486489	
23.582	192.49	11.02	0.542693	0	5.30966	4.3533	0.827649	
24.489	203.14	11.58	0.572587	11.21	5.71624	4.74754	1.24573	
25.642	203.41	11.58	0.573307	0.270004	6.04201	5.07733	1.65248	
26.739	209.1	11.81	0.589093	5.92	6.04201	5.07733	1.65248	
27.507	209.1	11.81	0.589093	0	6.52529	5.52691	2.0223	
28.559	214.4	12.37	0.60472	5.85999	6.82567	5.93429	2.38951	
29.632	214.4	12.37	0.60472	0	7.33196	6.33998	2.82549	
30.698	223.34	13.47	0.631493	10.04	7.33196	6.33998	3.17901	
31.491	223.34	13.47	0.631493	0	7.78746	6.73137	3.17901	
32.748	229.2	14.13	0.64888	6.52	8.14036	7.10412	3.65789	
33.847	229.2	14.13	0.64888	0	8.14036	7.52752	3.65789	
34.557	236.66	14.81	0.670587	8.14	8.61484	7.52752	4.11096	
35.558	236.66	14.81	0.670587	0	8.98148	7.91229	4.46605	
36.536	242.76	15.69	0.6892	6.97302	9.36735	8.37658	4.8871	
37.637	242.76	15.69	0.6892	0	9.60761	8.37658	5.23467	
38.558	250.74	17.1	0.71424	9.39001	9.60761	8.80476	5.23467	
39.612	250.74	17.1	0.71424	0	9.71308	9.03452	5.62507	
40.598	250.74	17.1	0.71424	0	9.72656	9.07084	5.91957	
41.621	267.4	19.01	0.76376	18.5886	9.91247	9.3756	6.27733	
42.758	274.82	19.53	0.784933	7.93997	9.91247	9.3756	6.27733	
43.576	275.03	19.63	0.78576	0.310028	10.1369	9.8977	6.28792	
44.576	275.03	19.63	0.78576	0	10.4236	10.1717	6.29182	
45.613	275.22	19.59	0.78616	0.150144	10.9072	10.2303	6.46592	
46.679	275.2	19.61	0.78616	-3.05176e-05	11.2433	10.2303	6.46592	
47.624	276.7	20.02	0.791253	1.91	11.2433	10.5834	6.80594	
48.513	276.7	20.02	0.791253	0	11.6861	10.9747	7.21134	
49.636	277.78	20.24	0.79472	1.30132	12.0584	11.3983	7.62653	
50.604	277.78	20.24	0.79472	0	12.0584	11.3983	7.62653	
51.508	283.28	21.13	0.81176	6.39001	12.4464	11.7866	7.99166	
52.645	283.28	21.13	0.81176	0	12.8684	12.178	8.39732	
53.714	285.24	21.31	0.817467	2.13998	13.2772	12.5909	8.80618	
54.583	285.24	21.31	0.817467	0	13.2772	12.5909	8.80618	
55.582	286.3	21.53	0.82088	1.27744	13.6805	12.9054	9.17221	
56.554	286.3	21.53	0.82088	0	14.073	12.9421	9.23056	
57.629	290.34	22.07	0.833093	4.58002	14.4604	13.1421	9.24358	
58.67	290.34	22.07	0.833093	0	14.4604	13.1421	9.24358	
59.583	292.26	22.1	0.838293	1.94998	14.8557	13.4374	9.41101	
60.714	292.26	22.1	0.838293	0	15.2817	13.4893	9.81739	
61.511	296.99	22.39	0.85168	5.015	15.6515	13.72	10.2191	
62.616	296.99	22.39	0.85168	0	15.6515	13.72	10.2191	
63.563	297.51	22.46	0.853253	0.589966	16.0621	14.093	10.6094	
64.571	297.51	22.46	0.853253	0	16.457	14.4885	11.014	
65.544	300.09	22.67	0.860693	2.79283	16.8365	14.8974	11.4174	
66.586	300.09	22.67	0.860693	0	16.8365	14.8974	11.4174	
67.59	303.16	23	0.86976	3.39999	17.2377	15.2824	11.8012	
68.47	303.16	23	0.86976	0	17.6498	15.6891	12.2197	
69.554	304.6	23.18	0.87408	1.62162	17.7581	16.0805	12.6283	
70.739	304.6	23.18	0.87408	0	17.7581	16.0805	12.6283	
71.535	304.6	23.18	0.87408	0	17.8678	16.3617	12.9986	
72.51	304.6	23.18	0.87408	0	18.266	16.3783	13.403	
73.488	304.6	23.18	0.87408	0	18.641	16.4639	13.7989	
74.489	304.6	23.18	0.87408	0	18.641	16.4639	13.7989	
75.531	304.62	23.28	0.8744	0.119995	18.96	16.7843	14.1917	
76.569	304.62	23.28	0.8744	0	19.0089	17.1799	14.5948	
77.66	304.62	23.28	0.8744	0	19.1796	17.5839	15.0023	
78.628	304.7	23.21	0.874427	0.00998924	19.1796	17.9706	15.0023	
79.774	304.7	23.21	0.874427	0	19.5592	17.9706	15.3876	
80.563	304.76	23.15	0.874427	0	19.973	18.3848	15.8089	
81.627	304.76	23.15	0.874427	0	20.351	18.7924	16.203	
82.563	304.76	23.15	0.874427	0	20.7273	18.7924	16.5828	
83.543	304.76	23.15	0.874427	0	20.7273	19.1938	16.5828	
84.553	305.16	23.15	0.875493	0.400024	21.1548	19.5746	17.0102	
85.663	305.16	23.15	0.875493	0	21.4326	19.9997	17.4176	
86.697	305.55	23.23	0.876747	0.470001	21.4372	19.9997	17.4176	
87.591	305.55	23.23	0.876747	0	21.4372	20.3875	17.8002	
88.687	305.55	23.31	0.87696	0.0799866	21.4403	20.7783	18.1911	
89.702	305.55	23.31	0.87696	0	21.4433	21.2051	18.6208	
90.692	305.54	23.32	0.87696	0	21.4433	21.2051	18.6208	
91.674	305.54	23.32	0.87696	0	21.5108	21.5861	18.9879	
92.702	307.5	23.57	0.882853	2.21223	21.9164	21.9813	19.4115	
93.599	307.5	23.57	0.882853	0	22.2748	22.3883	19.7637	
94.657	312.86	24.21	0.898853	5.99997	22.6741	22.3883	19.7637	
95.6	313.01	24.36	0.899653	0.300018	22.6741	22.788	20.158	
96.589	315.12	24.58	0.905867	2.32999	23.1071	23.178	20.5771	
97.744	315.74	24.63	0.907653	0.670013	23.4846	23.5953	20.9608	
98.68	315.63	24.99	0.90832	0.25	23.4846	23.5953	20.9608	
99.532	316.01	25.03	0.90944	0.419983	23.8765	23.982	21.3502	
100.678	316.05	25.23	0.91008	0.239781	24.3133	24.3757	21.7477	
101.612	315.79	25.49	0.91008	-3.05176e-05	24.679	24.795	22.1587	
102.617	316.26	25.56	0.91152	0.540549	24.679	24.795	22.1587	
103.565	316.1	25.72	0.91152	3.04871e-05	25.087	25.1828	22.5468	
104.664	316.12	25.7	0.91152	0	25.4947	25.5686	22.8364	
