Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
88.334	293.9	20.93	0.839547	2.54001	22.0813	20.5892	21.5074	
89.376	293.9	20.93	0.839547	0	22.3791	20.8903	21.8126	
90.413	299.88	21.31	0.856507	6.36002	22.6764	21.189	22.111	
91.348	299.88	21.31	0.856507	0	22.9751	21.4861	22.4092	
92.377	305.93	20.95	0.87168	5.69	23.2756	21.7873	22.7078	
93.388	305.93	20.95	0.87168	0	23.5758	22.0834	23.0047	
94.331	309.68	21.24	0.882453	4.03998	23.8726	22.3879	23.3052	
95.373	309.67	21.25	0.882453	0	24.0613	22.6866	23.6052	
96.493	309.77	21.52	0.88344	0.369257	24.0613	22.9824	23.903	
97.403	309.76	21.53	0.88344	0	24.0613	23.2851	24.2026	
98.458	309.97	21.7	0.884453	0.380035	24.0613	23.5818	24.3579	
99.316	309.99	21.68	0.884453	-3.05176e-05	24.0613	23.8854	24.4047	
100.449	311.28	21.99	0.88872	1.60001	24.0679	24.183	24.4772	
101.494	311.28	21.99	0.88872	0	24.2837	24.488	24.7082	
102.485	317.83	22.51	0.907573	7.10554	24.5791	24.6426	25.0031	
103.434	317.83	22.51	0.907573	0	24.876	24.6426	25.296	
104.387	319.57	22.68	0.912667	1.91	25.1789	24.6527	25.5914	
105.409	319.65	22.79	0.913173	0.190002	25.475	24.873	25.8912	
106.498	318.95	23.57	0.913387	0.0799866	25.7756	25.169	26.1897	
107.357	318.95	23.57	0.913387	0	26.072	25.47	26.481	
108.285	319.43	24.39	0.916853	1.30002	26.3718	25.7681	26.7805	
109.504	319.43	24.39	0.916853	0	26.6713	26.0668	27.0793	
