Time	Free (m^2)	Occupied(m^2)	Explored Ratio	Explore Rate (m^2/s)	r1 dist (m)	r2 dist (m)	r3 dist (m)	
116.06	179.78	23.26	0.3384	0.487552	21.5938	29.3524	25.0078	
117.007	179.8	23.34	0.338567	0.100509	21.5938	29.3524	25.0078	
118.026	180.55	23.47	0.340033	0.878248	21.9349	29.751	25.3955	
119.029	180.59	23.46	0.340083	0.0300589	22.3494	30.1642	25.8172	
119.973	185.87	23.92	0.34965	5.73999	22.732	30.5512	26.2142	
121.028	186.16	24.07	0.350383	0.440018	22.732	30.5512	26.2142	
121.959	190.93	24.37	0.358833	5.06998	23.1289	30.9325	26.6332	
123.023	191.35	24.69	0.360067	0.739266	23.5617	31.3403	27.0247	
124.112	191.35	24.69	0.360067	0	23.9296	31.7405	27.4274	
125.12	192.59	25.13	0.362867	1.68506	23.9296	31.7405	27.4274	
126.075	192.59	25.13	0.362867	0	24.3603	32.136	27.8096	
127.143	193.86	25.64	0.365833	1.77822	24.7302	32.5568	28.2366	
128.043	193.86	25.64	0.365833	0	25.1266	32.9717	28.6197	
129.27	194.33	26.05	0.3673	0.880005	25.1266	32.9717	28.6197	
130.149	197.22	26.12	0.372233	2.96001	25.5626	33.345	29.019	
131.1	206.79	26.76	0.38925	10.21	25.9519	33.7461	29.4	
132.16	206.79	26.76	0.38925	0	26.3685	34.1544	29.8237	
133.009	207.24	26.92	0.390267	0.610001	26.3685	34.1544	29.8237	
134.126	211.01	27.43	0.3974	4.28	26.729	34.5503	30.2289	
135.101	213.09	27.54	0.40105	2.19	27.1552	34.9654	30.5963	
136.124	214.33	27.9	0.403717	1.5968	27.5394	35.3617	31.0018	
137.059	217.31	28.04	0.408917	3.12626	27.5394	35.3617	31.0018	
138.147	217.97	28.13	0.410167	0.75	27.9615	35.7494	31.4178	
139.079	219.32	28.31	0.412717	1.53	28.3438	36.1483	31.7957	
140.194	219.75	28.65	0.414	0.770004	28.7461	36.5357	32.2102	
141.081	223.15	29.07	0.420367	3.81999	28.7461	36.5357	32.2102	
142.056	223.79	29.27	0.421767	0.839996	29.1372	36.9222	32.6177	
143.051	224.38	29.59	0.423283	0.910004	29.5455	37.3454	33.0189	
143.966	224.4	29.89	0.423817	0.319992	29.9634	37.7318	33.4188	
145.03	224.4	29.98	0.423967	0.0899963	29.9634	37.7318	33.4188	
146.055	224.25	30.16	0.424017	0.030014	30.3612	37.9854	33.8405	
147.096	224.25	30.17	0.424033	0.00999451	30.7453	37.9913	34.212	
147.929	224.18	30.24	0.424033	1.52588e-05	31.1506	38.1325	34.6044	
149.05	224.18	30.21	0.423983	-0.0299688	31.1506	38.1325	34.6044	
150.05	224.13	30.34	0.424117	0.0800666	31.5462	38.5189	35.0384	
151.174	224.13	30.34	0.424117	0	31.9529	38.9166	35.4098	
152.2	223.6	31.53	0.425217	0.660004	32.3607	39.3117	35.8075	
153.055	223.6	31.53	0.425217	0	32.3607	39.3117	35.8075	
154.209	223.6	31.53	0.425217	0	32.7817	39.6911	36.2298	
155.31	223.52	31.64	0.425267	0.030089	33.1176	40.1024	36.6216	
156.328	223.51	31.65	0.425267	-1.52435e-05	33.1304	40.5052	37.0099	
157.122	223.62	31.41	0.42505	-0.13012	33.1304	40.5052	37.0099	
158.088	223.32	31.71	0.42505	1.52588e-05	33.1384	40.8752	37.4264	
159.08	223.3	31.76	0.4251	0.0299988	33.1447	41.3041	37.8099	
160.114	222.85	32.21	0.4251	0	33.2641	41.6954	38.2027	
161.072	222.85	32.21	0.4251	0	33.2641	41.6954	38.2027	
162.082	222.62	32.48	0.425167	0.039978	33.7076	42.0678	38.5463	
163.002	222.64	32.58	0.425367	0.12001	34.1073	42.4865	38.9307	
163.964	222.58	32.75	0.42555	0.110001	34.3606	42.9021	39.3396	
165	222.52	32.86	0.425633	0.0500031	34.3606	42.9021	39.3396	
166.113	222.5	32.88	0.425633	0	34.3673	43.2844	39.7419	
167.081	224.11	33.03	0.428567	1.75824	34.3773	43.6926	40.1104	
168.115	224.11	33.03	0.428567	0	34.3854	44.093	40.5129	
169.017	224.06	33.33	0.428983	0.25	34.3854	44.093	40.5129	
170.066	224.06	33.33	0.428983	0	34.3909	44.4994	40.9329	
171.058	223.74	33.69	0.42905	0.0398889	34.5284	44.8955	41.3235	
172.094	223.74	33.69	0.42905	0	34.9141	45.2865	41.7321	
173.012	223.35	34.12	0.429117	0.0400085	34.9141	45.2865	41.7321	
174.099	223.35	34.12	0.429117	0	35.3481	45.6562	42.1371	
175.109	223.57	34.26	0.429717	0.359985	35.7158	46.0801	42.5127	
176.008	223.57	34.26	0.429717	0	36.1015	46.4796	42.9244	
176.974	224.53	34.66	0.431983	1.35999	36.1015	46.4796	42.9244	
178.08	224.53	34.66	0.431983	0	36.4981	46.8708	43.3175	
179.073	226.71	35.17	0.436467	2.69273	36.9319	47.2878	43.7088	
180.023	226.71	35.17	0.436467	0	37.3108	47.6765	44.1204	
180.993	229.85	35.77	0.4427	3.73999	37.3108	47.6765	44.1204	
182.05	229.85	35.77	0.4427	0	37.7012	48.0865	44.5308	
183.171	233.32	36.32	0.4494	4.01597	38.1285	48.4879	44.9028	
184.03	233.32	36.32	0.4494	0	38.507	48.8703	45.1052	
185.074	237.83	36.85	0.4578	5.04001	38.507	48.8703	45.1052	
186.08	237.83	36.85	0.4578	0	38.9305	49.2592	45.1085	
187.035	247.86	37.68	0.4759	10.86	39.3201	49.6754	45.1087	
188.128	247.86	37.68	0.4759	0	39.7276	50.0634	45.1109	
189.061	252.17	37.86	0.483383	4.49002	39.7276	50.0634	45.1109	
190.019	252.17	37.86	0.483383	0	40.1383	50.4571	45.2961	
191.017	252.17	37.86	0.483383	0	40.3616	50.8736	45.6682	
192.049	251.99	38.1	0.483483	0.0599976	40.4485	51.2848	46.0769	
193.064	253.48	38.35	0.486383	1.73999	40.4485	51.2848	46.0769	
194.072	253.48	38.35	0.486383	0	40.833	51.6551	46.4995	
195.046	253.48	38.35	0.486383	0	41.2463	52.0571	46.6874	
196.138	253.75	38.54	0.48715	0.460452	41.6433	52.4594	46.7612	
197.068	253.75	38.54	0.48715	0	41.6433	52.4594	46.7612	
197.998	258.94	38.99	0.49655	5.64001	42.0608	52.8643	47.1135	
199.087	258.86	39.13	0.49665	0.0599376	42.4519	53.2729	47.4957	
199.991	259.24	39.51	0.497917	0.76077	42.8425	53.2729	47.8907	
201.04	259.28	39.53	0.498017	0.0599976	42.8425	53.6775	47.8907	
202.095	259.42	39.7	0.498533	0.309998	43.2568	54.0473	48.2883	
203.148	259.74	39.72	0.4991	0.339996	43.6618	54.4603	48.588	
204.209	259.95	39.41	0.498933	-0.100006	44.0532	54.5469	48.676	
205.002	259.95	39.41	0.498933	0	44.0532	54.5469	48.676	
206.023	260.36	39.5	0.499767	0.504541	44.4576	54.6454	48.7272	
207.029	260.36	39.5	0.499767	0	44.8629	55.0336	48.778	
208.069	263.4	39.73	0.505217	3.27002	45.229	55.4206	48.9634	
208.976	263.46	39.85	0.505517	0.179993	45.229	55.4206	48.9634	
210.121	267.74	40.37	0.513517	4.79999	45.6302	55.8017	49.3501	
211.006	267.74	40.37	0.513517	0	46.0594	56.2048	49.7422	
212.1	271.7	41.19	0.521483	4.78	46.4425	56.6112	50.146	
213.03	271.7	41.19	0.521483	0	46.4425	56.6112	50.146	
214.096	273.58	41.57	0.52525	2.26001	46.8553	56.9836	50.5584	
215.067	273.58	41.57	0.52525	0	47.2496	57.4007	50.9537	
215.983	273.6	41.7	0.5255	0.149994	47.6389	57.7777	51.344	
217.041	273.6	41.7	0.5255	0	47.6389	57.7777	51.344	
218.044	273.08	42.34	0.5257	0.119995	48.0629	58.0383	51.7681	
219.039	273.49	42.51	0.526667	0.580017	48.4558	58.0522	52.1537	
220.129	273.98	42.56	0.527567	0.539978	48.8299	58.2173	52.5533	
221.073	275.23	42.54	0.529617	1.23001	48.8299	58.2173	52.5533	
222.073	275.18	42.75	0.529883	0.160004	49.2546	58.583	52.9681	
223.064	275.88	43.04	0.531533	0.98999	49.6517	59.008	53.3344	
224.128	275.9	43.3	0.532	0.279999	50.0245	59.4012	53.7338	
225.153	278.77	43.7	0.53745	3.26675	50.0245	59.4012	53.7338	
226.036	278.77	43.7	0.53745	0	50.4091	59.7842	54.1432	
227.111	289.17	44.63	0.556333	11.33	50.8162	60.2197	54.5344	
228.179	289.11	44.69	0.556333	0	51.2083	60.614	54.9371	
229.034	289.36	44.74	0.556833	0.299988	51.2083	60.614	54.9371	
230.068	289.36	44.74	0.556833	0	51.4138	61.0019	55.3478	
230.986	289.29	44.81	0.556833	0	51.5363	61.4175	55.7375	
232.217	289.29	44.82	0.55685	0.0100098	51.9971	61.8093	56.1177	
233.042	288.86	46.62	0.559133	1.37	51.9971	61.8093	56.1177	
234.046	288.81	46.67	0.559133	3.05176e-05	52.4081	62.1924	56.5401	
235.066	288.8	46.68	0.559133	-3.04871e-05	52.6568	62.6183	56.9205	
236.089	288.8	46.68	0.559133	0	52.688	63.0101	57.3218	
237.107	288.78	46.7	0.559133	3.05176e-05	52.688	63.0101	57.3218	
238.14	288.78	46.7	0.559133	0	52.8171	63.3999	57.7288	
239.078	288.5	46.98	0.559133	0	53.2284	63.8281	58.1239	
240.068	288.5	46.98	0.559133	0	53.4577	64.2081	58.5254	
241.068	287.97	47.62	0.559317	0.109985	53.4577	64.2081	58.5254	
242.054	287.97	47.62	0.559317	0	53.8472	64.6083	58.9635	
243.067	288.41	46.45	0.5581	-0.729251	54.2668	65.026	59.3553	
244	288.41	46.45	0.5581	0	54.6659	65.3974	59.7564	
245.111	288.23	46.63	0.5581	-3.04567e-05	54.6659	65.3974	59.7564	
246.116	288.23	46.63	0.5581	0	55.0657	65.7884	60.1524	
247.059	288.12	46.74	0.5581	0	55.4917	66.2102	60.5458	
248.127	290.5	48.12	0.564367	3.76377	55.8787	66.5978	60.9353	
249.007	290.43	48.19	0.564367	0	55.8787	66.5978	60.9353	
250.075	290.39	48.45	0.564733	0.220001	56.2682	66.9744	61.3637	
251.093	290.32	48.52	0.564733	0	56.6613	67.4026	61.728	
252.077	290.32	48.53	0.56475	0.00997925	57.0754	67.8091	62.0446	
253.029	290.2	48.74	0.5649	0.0899963	57.0754	67.8091	62.0446	
254.016	290.2	48.74	0.5649	0	57.5022	68.176	62.3302	
255.213	290.21	48.73	0.5649	3.05176e-05	57.8828	68.603	62.6977	
255.989	290.12	48.85	0.56495	0.0299988	58.2744	69.0035	63.096	
257.052	290.42	49.22	0.566067	0.669983	58.2744	69.0035	63.096	
258.07	290.42	49.22	0.566067	0	58.6984	69.4048	63.5154	
259.042	290.44	49.2	0.566067	3.05176e-05	59.115	69.8331	63.9381	
260.086	290.99	49.59	0.567633	0.939033	59.4764	70.1754	64.2909	
261.034	291.28	50.04	0.568867	0.740762	59.4764	70.1754	64.2909	
262.017	292.94	50.27	0.572017	1.88998	59.6844	70.5848	64.7075	
263.036	292.92	50.57	0.572483	0.279999	59.7815	70.9902	65.0982	
264.228	293.28	50.66	0.573233	0.450012	60.1181	71.4077	65.4853	
265.023	293.28	50.66	0.573233	0	60.1181	71.4077	65.4853	
266.015	293.19	50.75	0.573233	0	60.5444	71.7924	65.6482	
267.104	293.19	50.75	0.573233	0	60.7737	72.2184	65.6491	
268.095	293.01	50.93	0.573233	-3.04871e-05	61.0515	72.599	65.8619	
269.028	292.97	50.97	0.573233	3.05481e-05	61.0515	72.599	65.8619	
270.084	292.98	50.96	0.573233	-3.05176e-05	61.4326	72.99	66.2591	
271.015	292.98	50.96	0.573233	0	61.8554	73.4187	66.6469	
272.13	292.95	51.05	0.573333	0.0599976	62.2403	73.8011	67.0339	
273.087	292.95	51.05	0.573333	0	62.2403	73.8011	67.0339	
274.044	294.93	51.46	0.577317	2.39001	62.6563	74.1941	67.4402	
274.931	294.93	51.46	0.577317	0	63.0445	74.6126	67.8192	
276.132	294.47	51.96	0.577383	0.0400085	63.4255	74.9967	68.2112	
277.06	294.45	51.98	0.577383	0	63.4255	74.9967	68.2112	
278.056	294.34	52.11	0.577417	0.0200396	63.7164	75.392	68.6411	
279.084	294.34	52.11	0.577417	0	63.7236	75.787	69.024	
280.121	294.34	52.11	0.577417	0	63.7609	76.1963	69.4245	
281.047	294.34	52.11	0.577417	0	63.7609	76.1963	69.4245	
282.015	294.34	52.11	0.577417	0	63.8791	76.5777	69.8262	
283.218	294.32	52.19	0.577517	0.059967	64.2846	77.0319	70.2437	
284.002	294.22	52.29	0.577517	3.05176e-05	64.6268	77.39	70.6307	
285.118	294.22	52.29	0.577517	0	64.6268	77.39	70.6307	
286.068	294.22	52.29	0.577517	0	64.9904	77.7953	71.0291	
287.074	294.88	51.22	0.576833	-0.410004	65.3634	78.1866	71.4063	
288.157	294.88	51.22	0.576833	0	65.5793	78.5841	71.81	
289.183	294.88	51.23	0.57685	0.0100098	65.5793	78.5841	71.81	
290.106	294.88	51.23	0.57685	0	65.5809	79.0111	72.2061	
291.063	294.88	51.23	0.57685	0	65.5825	79.4029	72.6064	
292.206	294.88	51.23	0.57685	0	65.5825	79.8044	73.0022	
293.079	294.92	51.19	0.57685	-3.04871e-05	65.5825	79.8044	73.0022	
294.042	294.92	51.19	0.57685	0	65.7242	80.1753	73.4139	
295.077	294.92	51.19	0.57685	0	66.1054	80.5869	73.8046	
296.033	294.94	51.17	0.57685	3.07327e-05	66.5013	80.9971	74.2096	
296.982	294.94	51.17	0.57685	0	66.5013	80.9971	74.2096	
298.062	294.95	51.16	0.57685	-3.05176e-05	66.8898	81.3734	74.6207	
299.156	294.97	51.14	0.57685	3.04871e-05	67.3026	81.7799	75.0106	
300.09	294.99	51.12	0.57685	-3.05481e-05	67.6948	82.1913	75.4031	
301.072	294.99	51.12	0.57685	0	67.6948	82.1913	75.4031	
302.051	294.99	51.12	0.57685	0	68.1195	82.5672	75.812	
303.038	294.99	51.14	0.576883	0.0200195	68.5083	82.9918	76.1915	
304.068	294.99	51.14	0.576883	0	68.8867	83.3666	76.5872	
305.099	295.01	51.12	0.576883	-3.05176e-05	68.8867	83.3666	76.5872	
305.996	295.01	51.12	0.576883	0	69.2927	83.7668	77.0133	
307.026	295.01	51.14	0.576917	0.0200195	69.7097	84.1634	77.4063	
308.007	295.01	51.14	0.576917	0	70.1081	84.3533	77.8012	
308.999	295.01	51.14	0.576917	0	70.1081	84.3533	77.8012	
310.119	295.01	51.14	0.576917	0	70.5238	84.4704	78.1951	
310.98	295.02	51.17	0.576983	0.0400085	70.9091	84.7629	78.5738	
311.989	295.04	51.15	0.576983	-3.05176e-05	71.3062	85.1574	78.9784	
313.034	295.03	51.17	0.577	0.0100403	71.3062	85.1574	78.9784	
314.096	295.03	51.17	0.577	0	71.701	85.5414	79.396	
315.094	295.04	51.17	0.577017	0.00997925	72.1095	85.9366	79.7715	
316.082	295.04	51.17	0.577017	0	72.5081	86.3442	80.1942	
317.213	295.02	51.19	0.577017	0	72.5081	86.3442	80.1942	
318.17	295.02	51.19	0.577017	0	72.9173	86.7388	80.592	
319.11	295.02	51.19	0.577017	0	73.3196	87.1535	80.9676	
320.079	295.02	51.19	0.577017	0	73.7003	87.5595	81.3878	
320.989	295.02	51.19	0.577017	0	73.7003	87.5595	81.3878	
322.146	295.02	51.19	0.577017	0	74.1166	87.9528	81.7979	
323.041	295.04	51.17	0.577017	0	74.5259	88.3524	82.193	
324.052	294.33	52.4	0.577883	0.519989	74.8554	88.748	82.5686	
325.07	294.33	52.4	0.577883	0	74.8554	88.748	82.5686	
326.025	294.29	52.45	0.5779	0.0100098	75.2881	89.1322	82.9909	
326.985	294.29	52.45	0.5779	0	75.6919	89.546	83.3697	
327.976	294.22	52.53	0.577917	0.0100098	76.0617	89.952	83.7759	
329.056	294.22	52.53	0.577917	0	76.0617	89.952	83.7759	
330.078	294.18	52.58	0.577933	0.00997925	76.4814	90.3289	84.1266	
330.979	293.91	52.71	0.5777	-0.139984	76.7212	90.7496	84.3745	
332.057	293.86	52.76	0.5777	0	76.7505	91.1374	84.76	
333.133	293.84	52.78	0.5777	0	76.7505	91.1374	84.76	
334.018	293.79	52.85	0.577733	0.019989	77.0271	91.5181	85.1817	
334.991	293.75	52.89	0.577733	3.05176e-05	77.4436	91.9565	85.5853	
336.27	293.75	52.89	0.577733	0	77.8086	92.3303	85.949	
337.12	293.72	52.92	0.577733	0	77.8086	92.3303	85.949	
338.003	293.65	52.99	0.577733	-3.05176e-05	78.24	92.7289	86.3785	
339.094	293.64	53.08	0.577867	0.0800171	78.6174	93.1273	86.7482	
340.023	293.66	53.06	0.577867	0	79.0139	93.5272	87.1529	
341.029	293.66	53.06	0.577867	0	79.0139	93.5272	87.1529	
341.99	293.66	53.06	0.577867	0	79.4218	93.9004	87.5633	
342.993	293.92	53.71	0.579383	0.909973	79.816	94.324	87.9451	
344.05	293.92	53.71	0.579383	0	80.2057	94.6993	88.3587	
345.004	293.97	54.09	0.5801	0.430023	80.2057	94.6993	88.3587	
346.012	293.95	54.11	0.5801	0	80.6232	95.1251	88.7794	
347.052	293.81	54.29	0.580167	0.0399686	81.0127	95.5376	89.1641	
348.104	293.81	54.29	0.580167	0	81.4035	95.9137	89.5653	
349.032	293.64	54.46	0.580167	-3.05176e-05	81.4035	95.9137	89.5653	
350.045	293.64	54.46	0.580167	0	81.8127	96.3099	89.9745	
351.08	293.63	54.47	0.580167	3.05176e-05	82.2132	96.7251	90.3776	
352.052	293.64	54.46	0.580167	-3.05176e-05	82.4093	97.1246	90.7566	
353.032	293.73	54.37	0.580167	0	82.4093	97.1246	90.7566	
354.056	293.73	54.37	0.580167	0	82.5452	97.5122	91.1712	
355.098	293.73	54.37	0.580167	0	82.93	97.9378	91.5654	
356.063	293.73	55.12	0.581417	0.75	83.3194	98.3343	91.9477	
357.018	293.72	55.13	0.581417	3.05176e-05	83.3194	98.3343	91.9477	
358.067	293.08	55.41	0.580817	-0.360016	83.5252	98.7001	92.3694	
359.014	293.08	55.41	0.580817	0	83.8399	99.104	92.7697	
360.091	292.85	55.64	0.580817	0	84.2141	99.5114	93.1649	
361.089	292.83	55.66	0.580817	0	84.2141	99.5114	93.1649	
362.068	292.55	55.94	0.580817	0	84.6093	99.9065	93.5667	
362.972	292.55	55.94	0.580817	0	85.0241	100.311	93.9524	
364.219	292.43	56.06	0.580817	0	85.4158	100.731	94.3499	
365.022	292.43	56.06	0.580817	0	85.4158	100.731	94.3499	
365.99	292.4	56.09	0.580817	0	85.783	101.103	94.7672	
367.047	292.4	56.11	0.58085	0.0201201	86.2125	101.521	95.139	
368.031	292.35	56.16	0.58085	-3.05176e-05	86.6098	101.928	95.5497	
369.022	292.35	56.16	0.58085	0	86.6098	101.928	95.5497	
370.05	292.66	56.35	0.581683	0.501535	87.027	102.33	95.9594	
370.99	292.66	56.35	0.581683	0	87.4172	102.725	96.353	
372.022	292.2	56.5	0.581167	-0.310028	87.8231	103.113	96.7559	
372.995	292.2	56.5	0.581167	0	87.8231	103.113	96.7559	
374.095	292.35	56.96	0.582183	0.609985	88.2038	103.507	97.1519	
375.121	292.36	56.95	0.582183	3.05176e-05	88.6146	103.931	97.5308	
376.019	292.36	56.95	0.582183	0	88.9982	104.321	97.7732	
377.025	293.89	57.2	0.58515	1.78	88.9982	104.321	97.7732	
377.994	295.25	57.44	0.587817	1.60001	89.4326	104.713	97.7749	
379.011	295.26	57.43	0.587817	-3.05176e-05	89.8172	105.128	97.7764	
380.017	295.26	57.43	0.587817	0	90.1957	105.508	97.7786	
381.037	296.43	57.69	0.5902	1.43145	90.1957	105.508	97.7786	
